,Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits,RandomGroup
6057,base,1.6e-07,2020,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.21553307 -0.0104155 ] [1.21441039 4.97984732],[5.00190372e-01 4.99809628e-01 1.33000733e-10 2.12801148e-17 3.40481791e-24 5.44770787e-31],[[ 0.79930412 -0.04673428]  [-0.04673428  0.69135009]] [[ 0.79822285 -0.04647884]  [-0.04647884  0.69608487]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
6058,contextless,1.6e-07,2020,300,3000,6,True,0.4927099932746571,0.9933388891944936,2,2,[ 2.40461956 -0.01926914] [1.21383779 4.97203153],[4.98519180e-01 5.01480819e-01 1.33001470e-10 2.12802327e-17 3.40483679e-24 5.44773806e-31],[[ 0.80326387 -0.07105302]  [-0.07105302  0.67015924]] [[ 0.79804524 -0.04775886]  [-0.04775886  0.71212416]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
6059,context,1.6e-07,2020,300,3000,6,True,0.4925965261205471,0.9737219639039788,3,3,[0.9688012 2.6999645] [1.22425328 5.02227491] [ 1.8165083  -0.03343733],[1.97655188e-02 8.94873096e-04 4.87586762e-01 4.91752846e-01 1.32771823e-10 2.12434886e-17],[[ 0.36746758 -0.23285647]  [-0.23285647  1.4267133 ]] [[ 0.80716299 -0.06420558]  [-0.06420558  0.62381634]] [[ 1.15960968 -0.04957766]  [-0.04957766  0.65251823]],3,"{0: 16, 1: 0, 2: 588, 3: 596, 4: 0, 5: 0}",0,0,0,3
6060,base,1.6e-07,2021,300,3000,6,True,0.4556631013129461,0.8398450544313097,3,3,[0.39893732 4.49631743] [ 1.29657841 -0.00660856] [1.52397906 5.09957888],[0.00090194 0.00090023 0.1009688  0.00089848 0.49723602 0.39909454],[[ 0.35372928 -0.21324129]  [-0.21324129  0.58280205]] [[0.72673291 0.00800899]  [0.00800899 0.78029446]] [[ 0.56381837 -0.07353231]  [-0.07353231  0.81767236]],3,"{0: 0, 1: 0, 2: 120, 3: 0, 4: 600, 5: 480}",1,1,0,3
6061,contextless,1.6e-07,2021,300,3000,6,True,0.4413117301401274,0.7931029716652584,4,4,[ 2.49174273 -0.07287811] [0.42055671 4.49183878] [1.54096031 5.13866152] [1.25306833 2.0319375 ],[4.80609498e-01 8.92960533e-04 1.05776962e-01 3.88792847e-01 2.39277315e-02 1.28095341e-10],[[ 0.73471309 -0.01474615]  [-0.01474615  0.67751537]] [[ 0.37984048 -0.23081228]  [-0.23081228  0.48481905]] [[ 0.55791139 -0.0993182 ]  [-0.0993182   0.78223172]] [[ 0.28898972 -0.19627983]  [-0.19627983  0.83455983]],4,"{0: 578, 1: 0, 2: 126, 3: 470, 4: 26, 5: 0}",1,1,0,3
6062,context,1.6e-07,2021,300,3000,6,True,0.4563179365922385,0.8422032248571941,4,4,[1.21776968 2.01790075] [1.50106575 5.10314514] [ 1.89007005 -0.04922337] [0.35475629 4.49591149],[0.02027038 0.00089694 0.00089594 0.40889213 0.48317379 0.08587083],[[ 0.31175329 -0.17175478]  [-0.17175478  1.52675937]] [[ 0.57908443 -0.07256245]  [-0.07256245  0.79358773]] [[ 1.08901307 -0.01374254]  [-0.01374254  0.71722961]] [[ 0.35556446 -0.22804095]  [-0.22804095  0.52470869]],4,"{0: 12, 1: 0, 2: 0, 3: 496, 4: 592, 5: 100}",1,1,0,3
6063,base,1.6e-07,2022,300,3000,6,True,0.39551676330983904,0.6528243225526692,5,5,[0.50380831 0.00411455] [0.32217719 4.72726413] [ 2.20034936 -0.11473795] [1.46641169 0.01614018] [1.32447661 4.99480814],[0.20606056 0.00088614 0.05987702 0.10214279 0.19345109 0.4375824 ],[[0.22956578 0.03315154]  [0.03315154 0.80171258]] [[ 0.16354097 -0.02163082]  [-0.02163082  1.30854172]] [[ 0.37167374 -0.10462311]  [-0.10462311  1.0833769 ]] [[ 0.13703409 -0.01596705]  [-0.01596705  0.72780913]] [[ 0.59426942 -0.06942097]  [-0.06942097  0.71894849]],5,"{0: 236, 1: 0, 2: 20, 3: 92, 4: 272, 5: 580}",3,1,2,1
6064,contextless,1.6e-07,2022,300,3000,6,True,0.3983069259075753,0.6738868257940996,4,4,[ 1.61891193 -0.04850466] [1.20391231 4.96896539] [ 2.98308592 -0.01886318] [2.62901541 0.02844935],[1.78215910e-01 4.98832877e-01 8.84458296e-04 1.72678475e-01 1.49388280e-01 1.31675062e-10],[[ 0.20818774 -0.04840103]  [-0.04840103  0.90076734]] [[ 0.64914467 -0.03787565]  [-0.03787565  0.77079874]] [[ 0.56031518 -0.22398738]  [-0.22398738  0.78277485]] [[ 0.14256751 -0.06076093]  [-0.06076093  0.80488543]],4,"{0: 232, 1: 600, 2: 0, 3: 118, 4: 250, 5: 0}",2,0,2,1
6065,context,1.6e-07,2022,300,3000,6,True,0.4894085164971616,1.0,2,2,[ 1.80610866 -0.02173724] [1.20612211 4.97040548],[5.01748021e-01 8.90179543e-04 4.97361799e-01 1.32778125e-10 2.12444972e-17 3.39911906e-24],[[ 1.00254373 -0.07030084]  [-0.07030084  0.7978018 ]] [[ 0.64771112 -0.04158271]  [-0.04158271  0.76805694]],2,"{0: 602, 1: 0, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0,1
6066,base,1.6e-07,2023,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.2304708  0.06044975] [1.23395431 5.05099161],[5.00058161e-01 4.99941838e-01 1.33000792e-10 2.12801241e-17 3.40481941e-24 5.44771026e-31],[[0.74459098 0.01302962]  [0.01302962 0.7026304 ]] [[0.74702595 0.01243372]  [0.01243372 0.71060103]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
6067,contextless,1.6e-07,2023,300,3000,6,True,0.4993736951983298,1.0,2,2,[2.41522007 0.06096944] [1.23368178 5.05204043],[5.00215462e-01 4.99784538e-01 1.33000722e-10 2.12801130e-17 3.40481763e-24 5.44770741e-31],[[ 0.7307019  -0.02124022]  [-0.02124022  0.70307741]] [[0.7471384  0.01069017]  [0.01069017 0.70751714]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
6068,context,1.6e-07,2023,300,3000,6,True,0.4864744935113998,0.6733275299842383,4,4,[1.12816016 0.05914181] [2.55190691 4.98251048] [2.38135055 0.06725697] [1.08233632 5.05286447],[2.23448003e-01 5.21056636e-02 2.76573611e-01 8.82124625e-04 4.46990598e-01 1.32435175e-10],[[0.6251792  0.01894493]  [0.01894493 0.76568395]] [[0.20550665 0.11746539]  [0.11746539 1.06015295]] [[ 0.76076174 -0.03324919]  [-0.03324919  0.68401557]] [[0.5861082  0.00464408]  [0.00464408 0.69470541]],4,"{0: 268, 1: 52, 2: 332, 3: 0, 4: 548, 5: 0}",2,1,1,3
6069,base,1.6e-07,2024,300,3000,6,True,0.4877253469578186,0.9933277338351654,3,2,[1.25253464 0.00138109] [-0.32771739  4.26908092] [1.25191268 4.99786632],[4.98431755e-01 6.41685810e-03 8.93419460e-04 4.94257967e-01 1.32556033e-10 2.12089622e-17],[[7.42570969e-01 4.29724789e-04]  [4.29724789e-04 7.39067024e-01]] [[ 1.08830893 -1.15271594]  [-1.15271594  5.75699677]] [[0.73625603 0.00439562]  [0.00439562 0.73510325]],3,"{0: 596, 1: 4, 2: 0, 3: 600, 4: 0, 5: 0}",1,1,0,5
6070,contextless,1.6e-07,2024,300,3000,6,True,0.4861018734502086,1.0,2,2,[2.44125693e+00 1.28560671e-03] [1.23054977 4.99729114],[4.98918475e-01 5.01081525e-01 1.33001295e-10 2.12802046e-17 3.40483229e-24 5.44773087e-31],[[ 0.74336158 -0.0253529 ]  [-0.0253529   0.73900637]] [[7.71772296e-01 4.75437233e-04]  [4.75437233e-04 7.71062835e-01]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,5
6071,context,1.6e-07,2024,300,3000,6,True,0.4861018734502086,1.0,2,2,[1.84548472 0.00273446] [1.23219295 4.99861919],[4.99196589e-01 5.00803411e-01 1.33001172e-10 2.12801850e-17 3.40482915e-24 5.44772585e-31],[[ 1.09935313 -0.01547706]  [-0.01547706  0.74231507]] [[ 0.77050784 -0.00174964]  [-0.00174964  0.76835148]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,5
6072,base,1.6e-07,2025,300,3000,6,True,0.4695691350308207,0.8909914324076907,4,4,[1.28901241 5.11064385] [ 1.27064128 -0.00688582] [0.61117114 5.00502825] [1.84025268 3.59606689],[4.01838282e-01 4.87186330e-01 6.80164758e-02 8.65748603e-04 4.20931636e-02 1.27113474e-10],[[0.76211365 0.11148115]  [0.11148115 0.48969073]] [[0.78736902 0.05963115]  [0.05963115 0.68786684]] [[0.6329309  0.19037977]  [0.19037977 2.89247553]] [[0.3393956  0.27085732]  [0.27085732 0.78717505]],4,"{0: 542, 1: 588, 2: 30, 3: 0, 4: 40, 5: 0}",0,0,0,4
6073,contextless,1.6e-07,2025,300,3000,6,True,0.4461045161694456,0.8100105506938288,6,6,[1.75387127 4.44383815] [2.36392827 0.09810488] [0.53192698 3.12421384] [ 2.91410603 -0.49750199] [1.25658829 5.09080714] [0.71980985 5.74260832],[0.06186407 0.37996579 0.03253521 0.10057897 0.40762505 0.01743092],[[ 0.18904269 -0.06978006]  [-0.06978006  2.57998653]] [[0.82552197 0.14599088]  [0.14599088 0.50360235]] [[ 0.60326428 -0.27854383]  [-0.27854383  1.41366748]] [[0.40452753 0.01732167]  [0.01732167 1.03106114]] [[0.82127016 0.07372773]  [0.07372773 0.52521679]] [[ 0.53108348 -0.84748826]  [-0.84748826  2.86210353]],6,"{0: 36, 1: 526, 2: 22, 3: 56, 4: 550, 5: 10}",0,0,0,4
6074,context,1.6e-07,2025,300,3000,6,True,0.467583494190759,0.8843184068096921,4,4,[1.25677798 5.11887946] [ 1.87190949 -0.01367901] [1.86319224 3.82590792] [0.61954801 4.885725  ],[3.99736838e-01 4.85108881e-01 5.46530807e-02 8.69347638e-04 5.96318531e-02 1.28550373e-10],[[0.77089091 0.11062788]  [0.11062788 0.49892578]] [[1.14688271 0.05638217]  [0.05638217 0.67673552]] [[0.3376764  0.26167037]  [0.26167037 1.02806775]] [[0.63277706 0.17814365]  [0.17814365 3.37709441]],4,"{0: 542, 1: 584, 2: 42, 3: 0, 4: 32, 5: 0}",0,0,0,4
6075,base,1.6e-07,2026,300,3000,6,True,0.488339611873592,0.9638134881192574,3,3,[ 1.28635412 -0.01558496] [1.6147548  4.28503553] [1.29200066 4.99622053],[0.00089534 0.48988192 0.00089293 0.03375761 0.00089114 0.47368106],[[0.78725645 0.00852122]  [0.00852122 0.81042338]] [[0.10399954 0.07559625]  [0.07559625 4.34183553]] [[0.82703014 0.01546839]  [0.01546839 0.82566607]],3,"{0: 0, 1: 590, 2: 0, 3: 18, 4: 0, 5: 592}",0,0,0,2
6076,contextless,1.6e-07,2026,300,3000,6,True,0.4828011090586973,0.9867000206365762,2,2,[ 2.46856256e+00 -1.38203459e-03] [1.30646324 4.99251663],[8.98121913e-04 9.00163060e-04 4.94921459e-01 5.03280255e-01 1.32781204e-10 2.12449896e-17],[[ 0.79646198 -0.03240219]  [-0.03240219  0.83128405]] [[0.786945   0.02272675]  [0.02272675 0.93091105]],2,"{0: 0, 1: 0, 2: 594, 3: 606, 4: 0, 5: 0}",0,0,0,2
6077,context,1.6e-07,2026,300,3000,6,True,0.4925399661727057,0.960466272773848,3,3,[1.63140601 4.10617592] [ 1.8829712  -0.01552871] [1.28921376 5.00085186],[3.44610886e-02 4.89068368e-01 8.91539899e-04 4.75579003e-01 1.32643882e-10 2.12230180e-17],[[0.11734363 0.01198502]  [0.01198502 4.57658459]] [[ 1.14943718 -0.00438818]  [-0.00438818  0.81214282]] [[0.8204283  0.02294898]  [0.02294898 0.82611617]],3,"{0: 16, 1: 592, 2: 0, 3: 592, 4: 0, 5: 0}",0,0,0,2
6078,base,1.6e-07,2027,300,3000,6,True,0.4894085164971616,1.0,2,2,[1.32145693 0.01547896] [1.32529686 5.00564152],[5.02731216e-01 4.97268784e-01 1.32999603e-10 2.12799339e-17 3.40478898e-24 5.44766157e-31],[[0.89377227 0.06357419]  [0.06357419 0.85573249]] [[0.8980496  0.06444197]  [0.06444197 0.80533826]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
6079,contextless,1.6e-07,2027,300,3000,6,True,0.4960389968041097,0.9867000187944966,2,2,[2.50646761 0.00283219] [1.32458974 4.99384719],[5.00280272e-01 4.99719728e-01 1.33000693e-10 2.12801084e-17 3.40481690e-24 5.44770624e-31],[[0.89371911 0.03048126]  [0.03048126 0.82690078]] [[0.89620412 0.06298235]  [0.06298235 0.82988969]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
6080,context,1.6e-07,2027,300,3000,6,True,0.4927209278589654,0.9933388889506688,2,2,[1.9124277  0.00956715] [1.32492623 5.00040675],[8.96343134e-04 8.95525438e-04 5.00714293e-01 4.97493838e-01 1.32778659e-10 2.12445823e-17],[[1.24414418 0.0430587 ]  [0.0430587  0.84229297]] [[0.8973307  0.06380072]  [0.06380072 0.81631554]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,6
6081,base,1.6e-07,2028,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 1.24615102 -0.01727777] [1.24188196 4.97164265],[8.94766478e-04 8.97015205e-04 5.00394913e-01 8.91513117e-04 4.96921792e-01 1.32557426e-10],[[ 0.76551749 -0.02171559]  [-0.02171559  0.82863885]] [[ 0.76201007 -0.02264348]  [-0.02264348  0.80884426]],2,"{0: 0, 1: 0, 2: 600, 3: 0, 4: 600, 5: 0}",0,0,0,4
6082,contextless,1.6e-07,2028,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[ 2.4143142 -0.014496 ] [1.23870928 4.9726522 ],[8.95356475e-04 5.01255603e-01 4.97849040e-01 1.32889297e-10 2.12622847e-17 3.40196506e-24],[[ 0.80080103 -0.08869199]  [-0.08869199  0.8365376 ]] [[ 0.75869511 -0.01797212]  [-0.01797212  0.80887032]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0,4
6083,context,1.6e-07,2028,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 1.83046867 -0.01461316] [1.23996324 4.97357035],[8.96161016e-04 5.01303221e-01 8.94620018e-04 4.96905998e-01 1.32667525e-10 2.12268009e-17],[[ 1.12377058 -0.05420562]  [-0.05420562  0.83524983]] [[ 0.75995366 -0.01963985]  [-0.01963985  0.80549168]],2,"{0: 0, 1: 600, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0,4
6084,base,1.6e-07,2029,300,3000,6,True,0.4960389968041097,0.9933388891944936,2,2,[1.2484871  0.05262586] [1.25438315 5.04395747],[8.96321021e-04 4.97377537e-01 5.01726142e-01 1.32891010e-10 2.12625588e-17 3.40200891e-24],[[0.79719907 0.03800463]  [0.03800463 0.70991014]] [[0.79458209 0.03768338]  [0.03768338 0.76722092]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0,2
6085,contextless,1.6e-07,2029,300,3000,6,True,0.4134137886528413,0.7122725307248381,5,4,[3.07537333 4.84546723] [2.41483598 0.04797983] [0.25382669 4.33783597] [2.19767746 5.17768237] [1.07090028 5.14809236],[3.63543871e-03 4.96328458e-01 7.99922538e-02 1.35826639e-01 2.84217211e-01 1.32242026e-10],[[1.3419565  1.34987106]  [1.34987106 4.4865001 ]] [[ 0.83015785 -0.03081665]  [-0.03081665  0.70038262]] [[ 0.37991586 -0.23018415]  [-0.23018415  0.48789294]] [[ 0.31442415 -0.12718298]  [-0.12718298  1.1312286 ]] [[ 0.35656294 -0.10291183]  [-0.10291183  0.58499074]],5,"{0: 2, 1: 596, 2: 94, 3: 154, 4: 354, 5: 0}",6,6,0,2
6086,context,1.6e-07,2029,300,3000,6,True,0.42920464457219937,0.7633139843018902,3,3,[1.92525054 4.97392425] [1.83112326 0.04468397] [0.79301022 5.06911916],[2.07301707e-01 4.95459776e-01 8.92846769e-04 8.90117687e-04 2.95455552e-01 1.31971276e-10],[[0.51240406 0.02236249]  [0.02236249 1.10218255]] [[1.15561264 0.00225764]  [0.00225764 0.69450448]] [[0.46567804 0.07491715]  [0.07491715 0.60514384]],3,"{0: 224, 1: 596, 2: 0, 3: 0, 4: 380, 5: 0}",1,1,0,2
6087,base,1.6e-07,2030,300,3000,6,True,0.4951374384257146,0.9833859185608624,3,3,[1.03917727 3.67904252] [ 1.15917431 -0.09713307] [1.1589151  4.94509023],[0.04070237 0.48814216 0.00089383 0.00089211 0.00089039 0.46847915],[[0.24793575 0.08767395]  [0.08767395 3.85803154]] [[ 0.84148478 -0.00792362]  [-0.00792362  0.66981618]] [[ 0.86231359 -0.01784612]  [-0.01784612  0.65757105]],3,"{0: 10, 1: 594, 2: 0, 3: 0, 4: 0, 5: 596}",0,0,0,6
6088,contextless,1.6e-07,2030,300,3000,6,True,0.4830007342510788,0.938501222870572,3,3,[1.02104329 4.5022354 ] [ 2.3567761  -0.09755744] [1.17331022 4.941725  ],[7.88840494e-02 8.91238779e-04 4.90705521e-01 4.29519191e-01 1.32724936e-10 2.12359867e-17],[[ 0.33629973 -0.06632586]  [-0.06632586  2.4007639 ]] [[ 0.84252515 -0.01529141]  [-0.01529141  0.66378736]] [[ 0.90326522 -0.00863774]  [-0.00863774  0.58529699]],3,"{0: 38, 1: 0, 2: 590, 3: 572, 4: 0, 5: 0}",0,0,0,6
6089,context,1.6e-07,2030,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.15274567 4.91543217] [ 1.74682402 -0.07470433],[5.03041036e-01 9.02171073e-04 9.00496403e-04 4.95156296e-01 1.32554810e-10 2.12087665e-17],[[ 0.82409864 -0.01250073]  [-0.01250073  0.76255141]] [[ 1.19654291 -0.03210155]  [-0.03210155  0.7031561 ]],2,"{0: 602, 1: 0, 2: 0, 3: 598, 4: 0, 5: 0}",0,0,0,6
6090,base,1.6e-07,2031,300,3000,6,True,0.4893867957023618,0.9933388896623734,2,2,[ 1.29889676 -0.01544659] [1.3008585  4.97757583],[4.97330342e-01 8.94101555e-04 5.01775556e-01 1.32782018e-10 2.12451200e-17 3.39921870e-24],[[0.74411097 0.03864406]  [0.03864406 0.7623145 ]] [[0.73954524 0.03708818]  [0.03708818 0.82990744]],2,"{0: 594, 1: 0, 2: 606, 3: 0, 4: 0, 5: 0}",0,0,0,2
6091,contextless,1.6e-07,2031,300,3000,6,True,0.4885316594519138,0.9837084263830148,3,3,[1.31709866 1.2828836 ] [1.30646224 4.99829422] [ 2.52857408 -0.04448611],[3.03193726e-02 4.96279807e-01 4.73400820e-01 1.32874497e-10 2.12599167e-17 3.40158618e-24],[[ 0.25569812 -0.38269159]  [-0.38269159  2.88089015]] [[0.74628515 0.02659602]  [0.02659602 0.79991919]] [[0.73983943 0.03122849]  [0.03122849 0.70590598]],3,"{0: 10, 1: 604, 2: 586, 3: 0, 4: 0, 5: 0}",0,0,0,2
6092,context,1.6e-07,2031,300,3000,6,True,0.4893867957023618,0.9933388896623734,2,2,[ 1.88880946 -0.01750489] [1.30101751 4.97575323],[8.97374915e-04 8.95388180e-04 4.96082105e-01 5.02125132e-01 1.32780701e-10 2.12449091e-17],[[1.10366833 0.01652986]  [0.01652986 0.75759173]] [[0.73971561 0.0353317 ]  [0.0353317  0.83393771]],2,"{0: 0, 1: 0, 2: 594, 3: 606, 4: 0, 5: 0}",0,0,0,2
6093,base,1.6e-07,2032,300,3000,6,True,0.4080776758833299,0.6935666490164154,4,4,[1.24347998 5.18126857] [ 0.76934318 -0.2679057 ] [1.61580862 0.31960912] [1.2202144  3.35837909],[4.58622321e-01 2.24565458e-01 8.91551990e-04 2.63524714e-01 5.23959553e-02 1.30266156e-10],[[0.77688408 0.02804926]  [0.02804926 0.60892482]] [[ 0.5081579  -0.17447847]  [-0.17447847  0.9611645 ]] [[ 0.60236442 -0.05005591]  [-0.05005591  0.41156004]] [[ 0.13901206 -0.23827599]  [-0.23827599  1.73668659]],4,"{0: 568, 1: 260, 2: 0, 3: 330, 4: 42, 5: 0}",1,0,1,2
6094,contextless,1.6e-07,2032,300,3000,6,True,0.3847661699103892,0.6295661975220043,5,5,[1.25385718 5.20405429] [ 2.17939006 -0.36657264] [1.13097308 3.86784184] [2.94014358 0.34810306] [1.26844209 0.11542823],[0.44764395 0.15124499 0.0536771  0.00087951 0.25611001 0.09044445],[[0.79109135 0.01891251]  [0.01891251 0.59762957]] [[ 0.13734582 -0.17718376]  [-0.17718376  0.92673633]] [[ 0.15204964 -0.25055647]  [-0.25055647  1.0184663 ]] [[ 0.49739518 -0.10428864]  [-0.10428864  0.41058046]] [[ 0.36440796 -0.20403387]  [-0.20403387  1.27726015]],5,"{0: 562, 1: 212, 2: 40, 3: 0, 4: 288, 5: 98}",3,0,3,2
6095,context,1.6e-07,2032,300,3000,6,True,0.4651258592490876,0.8735814481943288,4,4,[1.25210052 5.20003524] [1.14702387 3.76405424] [1.91806051 0.15409568] [ 1.38783701 -0.28727564],[4.48256311e-01 5.66512126e-02 4.04990622e-01 9.01018547e-02 1.31586417e-10 2.10538237e-17],[[0.78971582 0.02199301]  [0.02199301 0.59684106]] [[ 0.1486768  -0.23882113]  [-0.23882113  1.28173516]] [[1.13790766 0.02281989]  [0.02281989 0.54573409]] [[ 0.66152195 -0.3268993 ]  [-0.3268993   1.68347329]],4,"{0: 564, 1: 42, 2: 556, 3: 38, 4: 0, 5: 0}",0,0,0,2
6096,base,1.6e-07,2033,300,3000,6,True,0.4893867957023618,0.9933388896623734,2,2,[ 1.19887412 -0.03363627] [1.20197215 4.95635329],[4.96805050e-01 5.03194950e-01 1.33002221e-10 2.12803529e-17 3.40485601e-24 5.44776882e-31],[[0.73957882 0.03982921]  [0.03982921 0.77093191]] [[0.74595477 0.0405646 ]  [0.0405646  0.84954334]],2,"{0: 594, 1: 606, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
6097,contextless,1.6e-07,2033,300,3000,6,True,0.4827582607945402,0.9800833940922472,2,2,[1.19926655 4.94434963] [ 2.38782445 -0.04530224],[9.01081689e-04 5.05879792e-01 8.95605423e-04 8.93949013e-04 4.91429571e-01 1.32439955e-10],[[0.74543393 0.04462063]  [0.04462063 0.87703202]] [[0.73532862 0.01300596]  [0.01300596 0.74678149]],2,"{0: 0, 1: 610, 2: 0, 3: 0, 4: 590, 5: 0}",0,0,0,1
6098,context,1.6e-07,2033,300,3000,6,True,0.4860695147812189,0.9867000209112434,2,2,[ 1.79122873 -0.03731564] [1.20079435 4.95248245],[4.96047718e-01 5.03952282e-01 1.33002551e-10 2.12804057e-17 3.40486446e-24 5.44778235e-31],[[1.09035457 0.0214659 ]  [0.0214659  0.76322092]] [[0.74571805 0.04213901]  [0.04213901 0.85824619]],2,"{0: 592, 1: 608, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
6099,base,1.6e-07,2034,300,3000,6,True,0.3771270741001749,0.6084902227173858,4,4,[1.50111976 0.0050661 ] [0.68759624 5.07206884] [1.85296682 4.90060007] [0.03300049 0.02129095],[0.41478933 0.25863838 0.0008839  0.00088148 0.2394177  0.0853892 ],[[ 0.52754116 -0.01115491]  [-0.01115491  0.73341703]] [[0.52504548 0.05482132]  [0.05482132 0.77218219]] [[0.34792896 0.03933808]  [0.03933808 0.73425357]] [[0.22379451 0.05127413]  [0.05127413 0.96786375]],4,"{0: 498, 1: 304, 2: 0, 3: 0, 4: 296, 5: 102}",2,1,1,6
6100,contextless,1.6e-07,2034,300,3000,6,True,0.4604040740402027,0.8577758907913227,3,3,[ 2.43932503 -0.01244819] [0.07062736 4.72217959] [1.48989721 5.01954517],[4.97197200e-01 8.79804637e-02 4.14822337e-01 1.32736058e-10 2.12377665e-17 3.39804214e-24],[[ 0.79345813 -0.01873444]  [-0.01873444  0.7248953 ]] [[ 0.28042087 -0.07664917]  [-0.07664917  1.18207381]] [[ 0.54647664 -0.0375382 ]  [-0.0375382   0.72494472]],3,"{0: 596, 1: 100, 2: 504, 3: 0, 4: 0, 5: 0}",1,1,0,6
6101,context,1.6e-07,2034,300,3000,6,True,0.4444442180864855,0.6042199720954572,4,4,[ 1.1659775  -0.00712561] [1.51162339 5.01845389] [2.50990783 0.0179757 ] [0.07428891 4.84315971],[2.51649956e-01 8.87573127e-04 4.08793020e-01 2.48461126e-01 9.02083256e-02 1.31393905e-10],[[ 0.75185217 -0.03257907]  [-0.03257907  0.84427861]] [[ 0.52198256 -0.03266872]  [-0.03266872  0.73273162]] [[ 0.64573422 -0.04040432]  [-0.04040432  0.69277917]] [[ 0.25404964 -0.07583803]  [-0.07583803  0.89965543]],4,"{0: 293, 1: 0, 2: 494, 3: 307, 4: 106, 5: 0}",2,1,1,6
6102,base,1.6e-07,2035,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.27006868 5.04949247] [1.26412463 0.0600765 ],[8.91390506e-04 4.98597154e-01 8.88978723e-04 4.99622477e-01 1.32669926e-10 2.12271851e-17],[[ 0.67139158 -0.00177   ]  [-0.00177     0.86562583]] [[ 0.66944394 -0.00106794]  [-0.00106794  0.89433132]],2,"{0: 0, 1: 598, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0,4
6103,contextless,1.6e-07,2035,300,3000,6,True,0.4943297805470136,0.9803165986274549,3,3,[0.66057256 2.05476872] [2.47401584 0.01279271] [1.28065573 5.05923105],[2.21283164e-02 8.91512539e-04 4.84408818e-01 4.92571353e-01 1.32771652e-10 2.12434613e-17],[[ 0.52824782 -0.40901934]  [-0.40901934  2.24500098]] [[ 0.64624552 -0.01249631]  [-0.01249631  0.81896847]] [[ 0.66364991 -0.0149443 ]  [-0.0149443   0.85974639]],3,"{0: 12, 1: 0, 2: 590, 3: 598, 4: 0, 5: 0}",0,0,0,4
6104,context,1.6e-07,2035,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.26899365 5.04579726] [1.84241882 0.05702167],[8.91017926e-04 4.99302206e-01 4.99806776e-01 1.32890166e-10 2.12624237e-17 3.40198730e-24],[[ 6.71542031e-01 -7.17414936e-05]  [-7.17414936e-05  8.74442170e-01]] [[ 1.0328799  -0.0452499 ]  [-0.0452499   0.88828418]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0,4
6105,base,1.6e-07,2036,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.28173607 5.11434677] [1.28287451 0.12498173],[4.98524136e-01 5.01475864e-01 1.33001468e-10 2.12802324e-17 3.40483673e-24 5.44773797e-31],[[0.73922147 0.02790283]  [0.02790283 0.73053561]] [[0.73755809 0.02785377]  [0.02785377 0.77217006]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,4
6106,contextless,1.6e-07,2036,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.2816274  5.10630613] [2.45436657 0.11693527],[5.00065645e-01 9.04102824e-04 9.02428757e-04 4.98127823e-01 1.32558768e-10 2.12093997e-17],[[0.73908419 0.02547374]  [0.02547374 0.74900081]] [[ 0.76155128 -0.03175189]  [-0.03175189  0.75481068]],2,"{0: 600, 1: 0, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0,4
