Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,NumCats,Means,Weights,NumLargeWeights
0.8333333333333333,1,250,1000,6,True,0.5920973456470804,3,[-0.04655986 -0.67196733] [-0.73711411  0.24188443] [-0.04595072  0.03460913],[0.55035916 0.0057745  0.00212966 0.00211927 0.43869827 0.00091914],5
0.8333333333333333,2,250,1000,6,True,0.3826062234504246,3,[-0.31597537 -0.04807647] [ 0.10754103 -0.72988958] [ 0.58399152 -0.04357761],[0.38416295 0.4949035  0.00210044 0.00206359 0.11588296 0.00088656],5
0.8333333333333333,3,250,1000,6,True,0.4139447362779713,3,[ 0.53408835 -0.61552274] [0.09859642 0.04463455] [-0.53580533 -0.67121915],[2.33822422e-01 4.71635492e-01 2.93002049e-01 9.30690715e-04 4.19296068e-04 1.90049010e-04],3
0.8333333333333333,4,250,1000,6,True,0.4613870017145513,2,[ 0.0098111  -0.61045339] [0.03509224 0.08077924],[6.31340569e-01 2.13448768e-03 3.64986823e-01 9.29558315e-04 4.18759449e-04 1.89802222e-04],3
0.8333333333333333,5,250,1000,6,True,0.39328347702055405,2,[ 0.01650145 -0.10848664] [-0.02462099 -0.80012607],[6.50965992e-01 3.47400665e-01 9.34537520e-04 4.21141482e-04 1.90944495e-04 8.67194906e-05],2
0.8333333333333333,6,250,1000,6,True,0.2031727927984337,2,[ 0.00337625 -0.49383414] [-0.04889107  0.18832447],[7.82304769e-01 2.12859903e-03 2.10415653e-03 2.12138993e-01 9.12674392e-04 4.10807962e-04],4
0.8333333333333333,7,250,1000,6,True,0.35816392355484294,4,[-0.00546876 -0.61671023] [-0.10690496 -0.01801025] [-0.66260207 -0.7453134 ] [ 0.83271373 -0.64386163],[0.19419348 0.00214065 0.40846408 0.23107825 0.00209596 0.16202758],6
0.8333333333333333,8,250,1000,6,True,0.439808145588117,2,[-0.02516408 -0.05463473] [ 0.00718505 -0.74785293],[5.93783817e-01 2.13698452e-03 4.02539916e-01 9.30232839e-04 4.19092512e-04 1.89957120e-04],3
0.8333333333333333,9,250,1000,6,True,0.18112780681304316,4,[-0.01905364  0.10896666] [-0.81111348 -0.22079163] [ 0.61847544 -0.52795255] [-0.29919506 -0.66857566],[0.23926792 0.2543823  0.33132327 0.17368968 0.00092192 0.00041491],4
0.8333333333333333,10,250,1000,6,True,0.4398050500848723,2,[-0.18956584 -0.64282304] [-0.06940931  0.03011792],[5.87324970e-01 4.11039655e-01 9.35746930e-04 4.21642730e-04 1.91166340e-04 8.68194366e-05],2
0.8333333333333333,11,250,1000,6,True,0.5348973141227181,2,[ 0.06182145 -0.03591115] [ 0.00914116 -0.72635042],[5.51227662e-01 4.47136870e-01 9.35758477e-04 4.21686808e-04 1.91191196e-04 8.68314535e-05],2
0.8333333333333333,12,250,1000,6,True,0.45589651613421417,2,[0.07547272 0.03334121] [-0.06768157 -0.64893495],[4.52701220e-01 5.45661603e-01 9.36769433e-04 4.22111210e-04 1.91380000e-04 8.69166732e-05],2
0.8333333333333333,13,250,1000,6,True,0.5257668605798386,4,[ 0.01241178 -0.01969497] [ 0.05219701 -0.71570381] [ 0.46725236 -1.14662015] [-0.36353852  0.38321978],[5.42470886e-01 4.04223926e-01 4.96035163e-02 2.83547259e-03 5.96542882e-04 2.69655849e-04],4
0.8333333333333333,14,250,1000,6,True,0.3432447696689123,4,[-0.11684351 -0.68982831] [ 0.79873303 -0.76109794] [ 0.17987077 -0.01820517] [-1.00254918 -0.54057472],[0.25851303 0.12454259 0.52047785 0.0020873  0.00204214 0.09233709],6
0.8333333333333333,15,250,1000,6,True,0.43984248178313334,2,[ 0.05127084 -0.07102064] [ 0.00857892 -0.76345608],[6.23901518e-01 2.13018066e-03 3.72431053e-01 9.28941715e-04 4.18575151e-04 1.89731634e-04],3
0.8333333333333333,16,250,1000,6,True,0.494640589496604,2,[-0.03021898 -0.07111415] [-0.08737494 -0.76277809],[5.94021308e-01 2.13800354e-03 4.02301655e-01 9.30064076e-04 4.19035489e-04 1.89933851e-04],3
0.8333333333333333,17,250,1000,6,True,0.5348859871401412,3,[-0.11360587 -0.67231804] [-0.09307848  0.03356641] [ 1.47386566 -0.00650795],[5.29332879e-01 4.64415848e-01 5.08174009e-03 7.05985366e-04 3.18892925e-04 1.44655360e-04],3
0.8333333333333333,18,250,1000,6,True,0.15497800662111685,5,[-0.35457889 -0.07839333] [ 0.75369113 -0.30431244] [-0.20319232 -0.82218936] [-0.88380878 -0.73368519] [ 0.52632864 -0.81500644],[0.40201663 0.28984577 0.12161594 0.09425865 0.09136606 0.00089695],5
0.8333333333333333,19,250,1000,6,True,0.2801437099409022,4,[ 0.40202638 -0.29153168] [-0.62601597 -0.44895127] [ 0.27632743 -0.76305911] [0.15150478 0.08578908],[0.14573646 0.0021418  0.33725349 0.22376789 0.29017929 0.00092107],5
1.0,0,250,1000,6,True,0.44519201712562645,2,[-0.1333814  -0.57146667] [-0.01867867  0.0901362 ],[6.34374338e-01 3.63698090e-01 1.03320759e-03 5.11891227e-04 2.55100233e-04 1.27372907e-04],3
1.0,1,250,1000,6,True,0.5920973456470804,3,[-0.04656976 -0.67200961] [-0.73718048  0.24180405] [-0.04594254  0.03457261],[0.55024561 0.00577085 0.00212948 0.0021191  0.43872012 0.00101484],6
1.0,2,250,1000,6,True,0.3826062234504246,3,[-0.31666984 -0.04795103] [ 0.10764795 -0.72990629] [ 0.58336679 -0.04377984],[0.38378617 0.49487542 0.00210044 0.00206377 0.11619535 0.00097885],5
1.0,3,250,1000,6,True,0.4139447362779713,3,[ 0.5340505 -0.6154987] [0.09841957 0.04455401] [-0.53596981 -0.67145881],[2.33811364e-01 4.71655974e-01 2.92741317e-01 1.02841497e-03 5.09270402e-04 2.53659801e-04],4
1.0,4,250,1000,6,True,0.4613870017145513,2,[ 0.00980936 -0.6104673 ] [0.03509516 0.08077391],[6.31164000e-01 2.13399242e-03 3.64912828e-01 1.02720635e-03 5.08635838e-04 2.53337197e-04],4
1.0,5,250,1000,6,True,0.39328347702055405,2,[ 0.01649601 -0.1084452 ] [-0.02460381 -0.80008912],[6.50715646e-01 3.47357322e-01 1.03291376e-03 5.11749428e-04 2.55030190e-04 1.27338061e-04],3
1.0,6,250,1000,6,True,0.2031727927984337,2,[ 0.00344038 -0.49479678] [-0.04880381  0.18764204],[7.80831286e-01 2.13041654e-03 2.10413198e-03 2.13427281e-01 1.00825288e-03 4.98631599e-04],5
1.0,7,250,1000,6,True,0.35816392355484294,4,[-0.00548267 -0.61665339] [-0.10704761 -0.0179282 ] [-0.6627612  -0.74526389] [ 0.83261829 -0.64366792],[0.19425349 0.00214063 0.40831353 0.23105889 0.00209602 0.16213744],6
1.0,8,250,1000,6,True,0.439808145588117,2,[-0.02516575 -0.0545263 ] [ 0.00717501 -0.74773772],[5.93472647e-01 2.13561259e-03 4.02601262e-01 1.02791333e-03 5.09025646e-04 2.53538568e-04],4
1.0,9,250,1000,6,True,0.18131895891972438,4,[-0.01900879  0.10897958] [-0.81104521 -0.22071797] [ 0.61858031 -0.52785578] [-0.29907902 -0.66858604],[0.23912913 0.25438879 0.33122946 0.17373074 0.00101834 0.00050354],5
1.0,10,250,1000,6,True,0.4398050500848723,2,[-0.18958532 -0.64293769] [-0.06943105  0.03000649],[5.86982439e-01 4.11088035e-01 1.03431466e-03 5.12384984e-04 2.55337278e-04 1.27489432e-04],3
1.0,11,250,1000,6,True,0.5348973141227181,2,[ 0.06185147 -0.03597022] [ 0.00909357 -0.72639905],[5.51143294e-01 4.46927164e-01 1.03426630e-03 5.12412769e-04 2.55359776e-04 1.27502433e-04],3
1.0,12,250,1000,6,True,0.45589651613421417,2,[0.0753393  0.03317976] [-0.06764852 -0.6491662 ],[4.52859902e-01 5.45208416e-01 1.03546544e-03 5.12958734e-04 2.55624267e-04 1.27633114e-04],3
1.0,13,250,1000,6,True,0.5257668605798386,4,[ 0.01239691 -0.01955316] [ 0.05229989 -0.71557111] [ 0.46640332 -1.14604635] [-0.36723944  0.38467774],[5.42062653e-01 4.04239113e-01 4.97123627e-02 2.96972605e-03 6.78884350e-04 3.37260628e-04],4
1.0,14,250,1000,6,True,0.34760448374472663,4,[-0.11643265 -0.68933981] [ 0.7983508  -0.76118585] [ 0.18045854 -0.01801089] [-1.00168849 -0.53991805],[0.25838271 0.12468767 0.51995886 0.00208764 0.00204284 0.09284028],6
1.0,15,250,1000,6,True,0.43984248178313334,2,[ 0.05136856 -0.07096158] [ 0.00842814 -0.76335906],[6.23636638e-01 2.12968413e-03 3.72445701e-01 1.02639293e-03 5.08360389e-04 2.53223786e-04],4
1.0,16,250,1000,6,True,0.494640589496604,2,[-0.03021765 -0.07108683] [-0.08737285 -0.76276339],[5.93837640e-01 2.13780047e-03 4.02234414e-01 1.02769792e-03 5.08944742e-04 2.53502984e-04],4
1.0,17,250,1000,6,True,0.5407701631994012,3,[-0.1138557  -0.67220861] [-0.09300728  0.0336743 ] [ 1.47180817 -0.00737423],[5.29330450e-01 4.64077228e-01 5.21268455e-03 7.91010770e-04 3.92785414e-04 1.95841685e-04],3
1.0,18,250,1000,6,True,0.15497800662111685,5,[-0.35451076 -0.07836609] [ 0.75401777 -0.30406022] [-0.20321204 -0.82219221] [-0.88370267 -0.73364231] [ 0.52636669 -0.81493463],[0.40199251 0.2895973  0.12162236 0.09429023 0.09150729 0.00099031],5
1.0,19,250,1000,6,True,0.2786693844606838,4,[ 0.40692582 -0.29333234] [-0.62442   -0.4466525] [ 0.2774139  -0.76266052] [0.15310004 0.08483167],[0.14343435 0.00214162 0.33904366 0.22400464 0.29035883 0.00101692],6
1.1666666666666665,0,250,1000,6,True,0.44519201712562645,2,[-0.13334699 -0.57131615] [-0.01867102  0.090261  ],[6.34411073e-01 3.63385509e-01 1.11664944e-03 5.95633827e-04 3.19455967e-04 1.71678275e-04],3
1.1666666666666665,1,250,1000,6,True,0.5920973456470804,3,[-0.04657954 -0.67205128] [-0.73724511  0.24172482] [-0.04593445  0.03453627],[0.55014065 0.00576735 0.00212932 0.00211896 0.43874762 0.00109609],6
1.1666666666666665,2,250,1000,6,True,0.3767324698186217,3,[-0.31773031 -0.04813022] [ 0.10813162 -0.73015262] [ 0.58246921 -0.04413335],[0.38362202 0.49448998 0.0021005  0.00206407 0.11666609 0.00105733],6
1.1666666666666665,3,250,1000,6,True,0.4139447362779713,3,[ 0.53401854 -0.61547273] [0.098237   0.04447265] [-0.53613348 -0.67170232],[2.33805553e-01 4.71687997e-01 2.92485459e-01 1.11122511e-03 5.92322972e-04 3.17443131e-04],4
1.1666666666666665,4,250,1000,6,True,0.4613870017145513,2,[ 0.00980799 -0.61046902] [0.03509852 0.08077812],[6.31017336e-01 2.13354138e-03 3.64830520e-01 1.10995580e-03 5.91601035e-04 3.17046007e-04],4
1.1666666666666665,5,250,1000,6,True,0.39328347702055405,2,[ 0.01649057 -0.10840378] [-0.02458661 -0.80005215],[6.50477030e-01 3.47320165e-01 1.11633408e-03 5.95470197e-04 3.19369145e-04 1.71631854e-04],3
1.1666666666666665,6,250,1000,6,True,0.2031727927984337,2,[ 0.0035582  -0.49564313] [-0.04893539  0.18691727],[7.79497779e-01 2.12901573e-03 2.10410903e-03 2.14600136e-01 1.08927984e-03 5.79680278e-04],5
1.1666666666666665,7,250,1000,6,True,0.35816392355484294,4,[-0.00549656 -0.61659544] [-0.1071908  -0.01784607] [-0.66291852 -0.7452145 ] [ 0.8325232  -0.64347364],[0.1943135  0.00214061 0.40816253 0.23104002 0.00209608 0.16224726],6
1.1666666666666665,8,250,1000,6,True,0.439808145588117,2,[-0.02512503 -0.05450236] [ 0.00711685 -0.74779196],[5.93343468e-01 2.13874181e-03 4.02497770e-01 1.11068689e-03 5.92040202e-04 3.17292548e-04],4
1.1666666666666665,9,250,1000,6,True,0.18131895891972438,4,[-0.01896394  0.10899218] [-0.81097615 -0.22064406] [ 0.61868401 -0.52775864] [-0.29896365 -0.66859656],[0.23899531 0.25440083 0.33114326 0.17377524 0.00110005 0.00058531],5
1.1666666666666665,10,250,1000,6,True,0.4398050500848723,2,[-0.18960443 -0.64305167] [-0.06945301  0.02989585],[5.86651630e-01 4.11142629e-01 1.11790197e-03 5.96234226e-04 3.19764166e-04 1.71840392e-04],3
1.1666666666666665,11,250,1000,6,True,0.5348973141227181,2,[ 0.06188135 -0.03602896] [ 0.00904618 -0.72644737],[5.51068335e-01 4.46725991e-01 1.11779754e-03 5.96242224e-04 3.19781667e-04 1.71853180e-04],3
1.1666666666666665,12,250,1000,6,True,0.4613304505593728,2,[0.07520505 0.03301729] [-0.06761485 -0.64939788],[4.53027463e-01 5.44764204e-01 1.11922046e-03 5.96935874e-04 3.20136120e-04 1.72040580e-04],3
1.1666666666666665,13,250,1000,6,True,0.5257668605798386,4,[ 0.01238587 -0.01944738] [ 0.05238981 -0.71546462] [ 0.46557794 -1.14549485] [-0.37037127  0.38551971],[5.41725812e-01 4.04213330e-01 4.98183361e-02 3.08816787e-03 7.52202832e-04 4.02151030e-04],4
1.1666666666666665,14,250,1000,6,True,0.34760448374472663,4,[-0.11604005 -0.68884856] [ 0.79798273 -0.76127151] [ 0.18104315 -0.01781673] [-1.00085158 -0.53926062],[0.25826888 0.12482836 0.5194403  0.00208796 0.00204351 0.09333099],6
1.1666666666666665,15,250,1000,6,True,0.43984248178313334,2,[ 0.05146257 -0.07090182] [ 0.00828355 -0.76326495],[6.23386277e-01 2.12923287e-03 3.72467402e-01 1.10896688e-03 5.91234165e-04 3.16886569e-04],4
1.1666666666666665,16,250,1000,6,True,0.494640589496604,2,[-0.03021628 -0.07105985] [-0.08737087 -0.76274884],[5.93667243e-01 2.13766051e-03 4.02175484e-01 1.11043127e-03 5.91936591e-04 3.17244439e-04],4
1.1666666666666665,17,250,1000,6,True,0.5407701631994012,3,[-0.11406451 -0.67212329] [-0.09295415  0.03376061] [ 1.46964971 -0.00819267],[5.29306141e-01 4.63787042e-01 5.33056424e-03 8.65431409e-04 4.62599710e-04 2.48221862e-04],3
1.1666666666666665,18,250,1000,6,True,0.15497800662111685,5,[-0.35435408 -0.07817788] [ 0.75495401 -0.3034457 ] [-0.20317486 -0.82200859] [-0.8832572 -0.7334544] [ 0.52652857 -0.81477958],[0.40191041 0.28900911 0.12173403 0.09444072 0.09183605 0.00106968],6
1.1666666666666665,19,250,1000,6,True,0.2786731418276655,4,[ 0.41024997 -0.29463849] [-0.62350505 -0.44521941] [ 0.2781638 -0.7623521] [0.15406965 0.08412682],[0.14183108 0.00214146 0.34012163 0.22419773 0.2906098  0.00109831],6
1.3333333333333333,0,250,1000,6,True,0.44519201712562645,2,[-0.13338766 -0.5714959 ] [-0.0186774   0.09012627],[6.33999187e-01 3.63539457e-01 1.18820658e-03 6.72524608e-04 3.82564942e-04 2.18060325e-04],3
1.3333333333333333,1,250,1000,6,True,0.5920973456470804,3,[-0.04658919 -0.67209238] [-0.73730808  0.24164669] [-0.04592645  0.03450011],[0.55004257 0.00576397 0.00212919 0.00211884 0.43877947 0.00116596],6
1.3333333333333333,2,250,1000,6,True,0.3767324698186217,3,[-0.31839768 -0.04801524] [ 0.10823894 -0.73017291] [ 0.58186585 -0.04432977],[0.38327386 0.49446634 0.00210054 0.00206429 0.11697016 0.0011248 ],6
1.3333333333333333,3,250,1000,6,True,0.4139447362779713,3,[ 0.53329211 -0.61553768] [0.09843372 0.04452713] [-0.53658201 -0.67157427],[2.34002766e-01 4.71500962e-01 2.92265587e-01 1.18221303e-03 6.68532423e-04 3.79938623e-04],4
1.3333333333333333,4,250,1000,6,True,0.4613870017145513,2,[ 0.00980699 -0.61045795] [0.03510237 0.08079227],[6.30900267e-01 2.13313025e-03 3.64738507e-01 1.18089446e-03 6.67732588e-04 3.79469665e-04],4
1.3333333333333333,5,250,1000,6,True,0.39328347702055405,2,[ 0.0164851  -0.10836255] [-0.02456942 -0.80001518],[6.50250300e-01 3.47289038e-01 1.18786512e-03 6.72336773e-04 3.82459404e-04 2.18000563e-04],3
1.3333333333333333,6,250,1000,6,True,0.2031727927984337,2,[ 0.00362653 -0.49644081] [-0.04891309  0.18631519],[7.78272853e-01 2.12993993e-03 2.10410571e-03 2.15680193e-01 1.15881818e-03 6.54090470e-04],5
1.3333333333333333,7,250,1000,6,True,0.35816392355484294,4,[-0.00549193 -0.6168043 ] [-0.10702531 -0.01797684] [-0.66287381 -0.7452973 ] [ 0.83252419 -0.64373697],[0.19419532 0.00214058 0.40840865 0.23099973 0.00209611 0.16215961],6
1.3333333333333333,8,250,1000,6,True,0.439808145588117,2,[-0.02512776 -0.05439709] [ 0.00710854 -0.74767622],[5.93060005e-01 2.13666965e-03 4.02573700e-01 1.18164731e-03 6.68217357e-04 3.79760900e-04],4
1.3333333333333333,9,250,1000,6,True,0.18131895891972438,4,[-0.0189191   0.10900447] [-0.81090628 -0.22056987] [ 0.61878654 -0.52766112] [-0.29884892 -0.66860722],[0.23886568 0.2544176  0.33106358 0.17382264 0.00117014 0.00066036],5
1.3333333333333333,10,250,1000,6,True,0.4398050500848723,2,[-0.1895777  -0.64286926] [-0.06940972  0.03009428],[5.86779457e-01 4.10756543e-01 1.18957318e-03 6.73218347e-04 3.82940355e-04 2.18268536e-04],3
1.3333333333333333,11,250,1000,6,True,0.5348973141227181,2,[ 0.06191137 -0.03608747] [ 0.00899869 -0.7264953 ],[5.51002801e-01 4.46533334e-01 1.18942285e-03 6.73208089e-04 3.82952880e-04 2.18281236e-04],3
1.3333333333333333,12,250,1000,6,True,0.4667965000691233,2,[0.07556435 0.03261265] [-0.0680282  -0.64960833],[4.53347022e-01 5.44186353e-01 1.19082297e-03 6.73941183e-04 3.83354539e-04 2.18506115e-04],3
1.3333333333333333,13,250,1000,6,True,0.5257668605798386,4,[ 0.01239183 -0.01924558] [ 0.05240239 -0.71532245] [ 0.4662623 -1.1456558] [-0.37314711  0.38605341],[5.41270515e-01 4.04485264e-01 4.97684995e-02 3.19417303e-03 8.17803152e-04 4.63745793e-04],4
1.3333333333333333,14,250,1000,6,True,0.34760448374472663,4,[-0.11566427 -0.68835421] [ 0.79762785 -0.76135519] [ 0.18162531 -0.01762257] [-1.00003698 -0.53860199],[0.25817062 0.12496498 0.5189217  0.00208828 0.00204417 0.09381025],6
1.3333333333333333,15,250,1000,6,True,0.43984248178313334,2,[ 0.05155317 -0.07084153] [ 0.00814469 -0.76317343],[6.23149330e-01 2.12882255e-03 3.72495556e-01 1.17975083e-03 6.67277442e-04 3.79263338e-04],4
1.3333333333333333,16,250,1000,6,True,0.494640589496604,2,[-0.03021485 -0.07103332] [-0.08736903 -0.76273446],[5.93509196e-01 2.13758061e-03 4.02124080e-01 1.18135424e-03 6.68090367e-04 3.79699127e-04],4
1.3333333333333333,17,250,1000,6,True,0.5407701631994012,3,[-0.11424228 -0.67205542] [-0.09291401  0.0338311 ] [ 1.46746547 -0.00896372],[5.29268215e-01 4.63534475e-01 5.43761692e-03 9.31152423e-04 5.28039447e-04 3.00501177e-04],3
1.3333333333333333,18,250,1000,6,True,0.15398097172286182,5,[-0.35428777 -0.07815135] [ 0.75526939 -0.30320276] [-0.20319372 -0.82201057] [-0.88315373 -0.73341234] [ 0.52656381 -0.81470874],[0.40189559 0.28877611 0.12174268 0.09447346 0.09197427 0.00113789],6
1.3333333333333333,19,250,1000,6,True,0.2786731418276655,4,[ 0.41164741 -0.29530448] [-0.62316613 -0.44465245] [ 0.27868803 -0.76203307] [0.15432571 0.08368382],[0.14079734 0.00214132 0.34045689 0.22446353 0.29097263 0.00116829],6
1.5,0,250,1000,6,True,0.44519201712562645,2,[-0.13342834 -0.57167573] [-0.01868393  0.08999117],[6.33598185e-01 3.63699811e-01 1.25018917e-03 7.42946047e-04 4.43545747e-04 2.65322996e-04],3
1.5,1,250,1000,6,True,0.5920973456470804,3,[-0.04659872 -0.67213297] [-0.73736943  0.24156962] [-0.04591854  0.03446414],[0.54995008 0.00576069 0.00212908 0.00211873 0.43881471 0.0012267 ],6
1.5,2,250,1000,6,True,0.3756394277713015,3,[-0.31905612 -0.04790572] [ 0.10834812 -0.73019571] [ 0.58126953 -0.0445246 ],[0.38293762 0.49444223 0.00210058 0.00206452 0.11727155 0.0011835 ],6
1.5,3,250,1000,6,True,0.4139447362779713,3,[ 0.53325874 -0.61551141] [0.09825205 0.04444582] [-0.53674287 -0.67181686],[2.34005169e-01 4.71550267e-01 2.92022234e-01 1.24370796e-03 7.38317687e-04 4.40304344e-04],4
1.5,4,250,1000,6,True,0.4613870017145513,2,[ 0.00980635 -0.61043344] [0.03510677 0.08081685],[6.30812409e-01 2.13275468e-03 3.64635274e-01 1.24234797e-03 7.37447954e-04 4.39766802e-04],4
1.5,5,250,1000,6,True,0.39328347702055405,2,[ 0.01647962 -0.10832158] [-0.02455224 -0.79997823],[6.50035130e-01 3.47263639e-01 1.24982426e-03 7.42735419e-04 4.43421720e-04 2.65249394e-04],3
1.5,6,250,1000,6,True,0.20680310501032723,2,[ 0.00376763 -0.49711828] [-0.04917122  0.18563434],[7.77175074e-01 2.12705100e-03 2.10409198e-03 2.16652351e-01 1.21913938e-03 7.22292422e-04],5
1.5,7,250,1000,6,True,0.35816392355484294,4,[-0.00550569 -0.61674368] [-0.10717064 -0.01789509] [-0.66302633 -0.74524937] [ 0.83243008 -0.6435411 ],[0.19425509 0.00214056 0.40825735 0.2309815  0.00209617 0.16226933],6
1.5,8,250,1000,6,True,0.4345002605307077,2,[-0.02512996 -0.05429258] [ 0.00709964 -0.74756274],[5.92789016e-01 2.13513542e-03 4.02654653e-01 1.24312025e-03 7.37974331e-04 4.40101309e-04],4
1.5,9,250,1000,6,True,0.18131895891972438,4,[-0.01887425  0.10901644] [-0.81083561 -0.22049541] [ 0.61888793 -0.52756322] [-0.29873486 -0.66861803],[0.23873958 0.2544384  0.3309895  0.17387246 0.00123092 0.00072913],5
1.5,10,250,1000,6,True,0.4398050500848723,2,[-0.18959672 -0.64298057] [-0.06943074  0.02998568],[5.86473036e-01 4.10822008e-01 1.25165949e-03 7.43729030e-04 4.43988182e-04 2.65579116e-04],3
1.5,11,250,1000,6,True,0.5348973141227181,2,[ 0.06194151 -0.03614569] [ 0.00895113 -0.7265427 ],[5.50946225e-01 4.46349032e-01 1.25146274e-03 7.43697104e-04 4.43992989e-04 2.65590218e-04],3
1.5,12,250,1000,6,True,0.4667965000691233,2,[0.075438   0.03244885] [-0.06800098 -0.64983816],[4.53529688e-01 5.43762401e-01 1.25301058e-03 7.44551923e-04 4.44475667e-04 2.65872413e-04],3
1.5,13,250,1000,6,True,0.5257668605798386,4,[ 0.01238449 -0.01918314] [ 0.05247737 -0.71524751] [ 0.46544978 -1.14512861] [-0.37559783  0.3863005 ],[5.41026150e-01 4.04412381e-01 4.98724521e-02 3.29013055e-03 8.76948898e-04 5.21937371e-04],4
1.5,14,250,1000,6,True,0.34760448374472663,4,[-0.11530408 -0.68785637] [ 0.79728525 -0.76143712] [ 0.18220568 -0.01742828] [-0.99924335 -0.53794176],[0.2580871  0.12509786 0.51840265 0.00208859 0.0020448  0.09427901],6
1.5,15,250,1000,6,True,0.43984248178313334,2,[ 0.05133964 -0.07089548] [ 0.00848064 -0.763354  ],[6.23174290e-01 2.12845716e-03 3.72279682e-01 1.24113189e-03 7.36919813e-04 4.39519209e-04],4
1.5,16,250,1000,6,True,0.494640589496604,2,[-0.03021336 -0.07100727] [-0.08736732 -0.76272024],[5.93362399e-01 2.13755771e-03 4.02079400e-01 1.24279344e-03 7.37824691e-04 4.40025644e-04],4
1.5,17,250,1000,6,True,0.5407701631994012,3,[-0.11439584 -0.67200073] [-0.09288351  0.03388948] [ 1.46529875 -0.00968966],[5.29221634e-01 4.63312171e-01 5.53553816e-03 9.89659864e-04 5.89141696e-04 3.51854893e-04],3
1.5,18,250,1000,6,True,0.15398097172286182,5,[-0.35422192 -0.07812517] [ 0.7555812  -0.30296293] [-0.20321226 -0.8220123 ] [-0.8830511 -0.7333706] [ 0.52659827 -0.81463835],[0.40188426 0.28854826 0.12175215 0.09450662 0.09211151 0.0011972 ],6
1.5,19,250,1000,6,True,0.27609330130386844,4,[ 0.41305716 -0.2959761 ] [-0.62283803 -0.44408593] [ 0.27919487 -0.76173003] [0.15459918 0.08324684],[0.13979312 0.0021412  0.34079821 0.2247155  0.29132284 0.00122913],6
1.6e-07,0,250,1000,6,True,0.44519201712562645,2,[-0.13329197 -0.57107057] [-0.01866706  0.09042176],[6.36145356e-01 3.63854644e-01 3.17618873e-10 5.08190136e-17 8.13104111e-24 1.30096639e-30],2
1.6e-07,1,250,1000,6,True,0.5920973456470804,3,[-0.04657127 -0.67196356] [-0.73738707  0.24174344] [-0.0459483  0.0345949],[5.50871744e-01 5.77008425e-03 2.13152398e-03 2.12109038e-03 4.39105557e-01 3.13709566e-10],5
1.6e-07,2,250,1000,6,True,0.3873838876825418,3,[-0.31157477 -0.04819661] [ 0.10628349 -0.72939598] [ 0.58782545 -0.04222256],[3.85966564e-01 4.95893477e-01 2.10122389e-03 2.06324451e-03 1.13975490e-01 3.02752311e-10],5
1.6e-07,3,250,1000,6,True,0.4139447362779713,3,[ 0.53639506 -0.61537386] [0.0983712  0.04464976] [-0.53410122 -0.67110914],[2.33332610e-01 4.72331108e-01 2.94336281e-01 3.16391942e-10 5.06227040e-17 8.09963145e-24],3
1.6e-07,4,250,1000,6,True,0.4613870017145513,2,[ 0.0098245  -0.61022703] [0.03508641 0.08094196],[6.32618621e-01 2.13763331e-03 3.65243746e-01 3.15918382e-10 5.05469344e-17 8.08750833e-24],3
1.6e-07,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652932 -0.10867749] [-0.02470579 -0.80030896],[6.52309558e-01 3.47690441e-01 3.17538332e-10 5.08061271e-17 8.12897926e-24 1.30063649e-30],2
1.6e-07,6,250,1000,6,True,0.18897313574439462,2,[ 0.00251504 -0.4851028 ] [-0.04865168  0.19485287],[7.95535013e-01 2.12793051e-03 2.10383100e-03 2.00233225e-01 3.10181330e-10 4.96290056e-17],4
1.6e-07,7,250,1000,6,True,0.35816392355484294,4,[-0.0053988  -0.61697832] [-0.10619923 -0.01841916] [-0.66177902 -0.74556255] [ 0.83319636 -0.64482234],[0.19389331 0.00214076 0.40921053 0.23118259 0.00209564 0.16147718],6
1.6e-07,8,250,1000,6,True,0.439808145588117,2,[-0.02519407 -0.05507243] [ 0.00727711 -0.74826268],[5.95324077e-01 2.14177435e-03 4.02534148e-01 3.16233386e-10 5.05973350e-17 8.09557242e-24],3
1.6e-07,9,250,1000,6,True,0.18112780681304316,4,[-0.01884492  0.10883598] [-0.8111291  -0.22087891] [ 0.61827266 -0.52829935] [-0.29939077 -0.66868694],[2.39824408e-01 2.54751669e-01 3.31773745e-01 1.73650178e-01 3.13693017e-10 5.01908754e-17],4
1.6e-07,10,250,1000,6,True,0.4398050500848723,2,[-0.18956136 -0.6428391 ] [-0.06942556  0.03007836],[5.88253809e-01 4.11746191e-01 3.17820556e-10 5.08512830e-17 8.13620420e-24 1.30179248e-30],2
1.6e-07,11,250,1000,6,True,0.5348973141227181,2,[ 0.06162412 -0.03560549] [ 0.00943336 -0.72611973],[5.51739905e-01 4.48260094e-01 3.17945499e-10 5.08712739e-17 8.13940275e-24 1.30230425e-30],2
1.6e-07,12,250,1000,6,True,0.4613321811870046,2,[0.07560497 0.0344093 ] [-0.06736907 -0.64781592],[4.51836269e-01 5.48163730e-01 3.18202585e-10 5.09124076e-17 8.14598413e-24 1.30335727e-30],2
1.6e-07,13,250,1000,6,True,0.4722002242025456,3,[ 0.01413341 -0.04221925] [ 0.04889525 -0.72956322] [ 0.45067351 -1.14532157],[5.76097404e-01 3.72931256e-01 5.09713391e-02 3.05940233e-10 4.89504309e-17 7.83206779e-24],3
